CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
10/07/2013,16:35,BROOKLYN,11234,40.6341296,-73.9285006,"(40.6341296, -73.9285006)",UTICA AVENUE                    ,KINGS HIGHWAY                   ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,128721,PASSENGER VEHICLE,BICYCLE,,,
10/27/2013,15:50,BROOKLYN,11234,40.6098096,-73.9224976,"(40.6098096, -73.9224976)",FLATBUSH AVENUE                 ,AVENUE U                        ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,128839,SPORT UTILITY / STATION WAGON,BUS,,,
10/19/2013,20:21,BROOKLYN,11234,40.6128095,-73.922278,"(40.6128095, -73.922278)",EAST 54 STREET                  ,AVENUE T                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,128779,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/17/2013,19:20,BROOKLYN,11234,40.6305715,-73.9271066,"(40.6305715, -73.9271066)",EAST 51 STREET                  ,AVENUE I                        ,,0,0,0,0,0,0,0,0,Unspecified,,,,,128795,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,,,
10/09/2013,3:20,BROOKLYN,11234,40.5837275,-73.8937121,"(40.5837275, -73.8937121)",FLATBUSH AVENUE                 ,AVIATION ROAD                   ,,0,0,0,0,0,0,0,0,Unspecified,,,,,128726,OTHER,,,,
10/07/2013,11:30,BROOKLYN,11234,40.6309047,-73.9204195,"(40.6309047, -73.9204195)",FLATLANDS AVENUE                ,EAST 58 STREET                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,128720,OTHER,BUS,,,
10/23/2013,19:49,BROOKLYN,11234,40.6320672,-73.9186024,"(40.6320672, -73.9186024)",RALPH AVENUE                    ,FLATLANDS AVENUE                ,,1,0,1,0,0,0,0,0,Unspecified,,,,,146840,PASSENGER VEHICLE,,,,
10/18/2013,9:15,BROOKLYN,11234,40.6235615,-73.92737,"(40.6235615, -73.92737)",UTICA AVENUE                    ,AVENUE L                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,128774,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,,,
10/17/2013,13:30,BROOKLYN,11234,40.6176793,-73.9364498,"(40.6176793, -73.9364498)",RYDER STREET                    ,AVENUE P                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,128772,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2013,7:58,BROOKLYN,11234,40.5965113,-73.9078755,"(40.5965113, -73.9078755)",FLATBUSH AVENUE                 ,SHORE PARKWAY                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,128868,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/17/2013,18:00,BROOKLYN,11234,40.609974,-73.9353335,"(40.609974, -73.9353335)",EAST 33 STREET                  ,FILLMORE AVENUE                 ,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,,,128769,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
10/25/2013,10:45,BROOKLYN,11234,40.6098096,-73.9224976,"(40.6098096, -73.9224976)",FLATBUSH AVENUE                 ,AVENUE U                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,128822,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/16/2013,8:10,BROOKLYN,11234,40.6235615,-73.92737,"(40.6235615, -73.92737)",UTICA AVENUE                    ,AVENUE L                        ,,1,0,1,0,0,0,0,0,Unspecified,,,,,128763,PASSENGER VEHICLE,,,,
10/28/2013,9:47,BROOKLYN,11234,40.6159293,-73.9131111,"(40.6159293, -73.9131111)",AVENUE U                        ,EAST 63 STREET                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,128850,BUS,UNKNOWN,,,
10/29/2013,9:00,BROOKLYN,11234,40.6098096,-73.9224976,"(40.6098096, -73.9224976)",FLATBUSH AVENUE                 ,AVENUE U                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,128854,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/23/2013,13:54,BROOKLYN,11234,40.6291444,-73.9231272,"(40.6291444, -73.9231272)",FLATLANDS AVENUE                ,EAST 55 STREET                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,128806,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/25/2013,16:00,BROOKLYN,11234,40.618602,-73.9324615,"(40.618602, -73.9324615)",FLATBUSH AVENUE                 ,AVENUE N                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,128823,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/20/2013,9:40,BROOKLYN,11234,40.6212948,-73.9281433,"(40.6212948, -73.9281433)",EAST 49 STREET                  ,AVENUE M                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,128780,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/26/2013,17:35,BROOKLYN,11234,40.6329102,-73.9273562,"(40.6329102, -73.9273562)",AVENUE H                        ,EAST 51 STREET                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,128834,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/22/2013,20:40,BROOKLYN,11234,40.6098096,-73.9224976,"(40.6098096, -73.9224976)",FLATBUSH AVENUE                 ,AVENUE U                        ,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,128805,BUS,PASSENGER VEHICLE,,,
10/12/2013,18:05,BROOKLYN,11234,40.6098096,-73.9224976,"(40.6098096, -73.9224976)",AVENUE U                        ,FLATBUSH AVENUE                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,128748,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/28/2013,8:11,BROOKLYN,11234,40.6064808,-73.9276911,"(40.6064808, -73.9276911)",AVENUE U                        ,EAST 36 STREET                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,128846,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/28/2013,18:15,BROOKLYN,11234,40.6281676,-73.9278657,"(40.6281676, -73.9278657)",UTICA AVENUE                    ,AVENUE J                        ,,2,0,0,0,0,0,2,0,Prescription Medication,Physical Disability,,,,128858,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/26/2013,16:00,BROOKLYN,11234,40.6327553,-73.9298351,"(40.6327553, -73.9298351)",KINGS HIGHWAY                   ,AVENUE H                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,128826,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/11/2013,12:59,BROOKLYN,11234,40.6120748,-73.9277462,"(40.6120748, -73.9277462)",COLEMAN STREET                  ,AVENUE S                        ,,0,1,0,0,0,0,0,1,Unspecified,Unspecified,Unspecified,,,128739,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
10/30/2013,6:50,BROOKLYN,11234,40.6149737,-73.9284311,"(40.6149737, -73.9284311)",FLATBUSH AVENUE                 ,EAST 48 STREET                  ,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,128862,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/22/2013,17:20,BROOKLYN,11234,40.6173838,-73.9434704,"(40.6173838, -73.9434704)",KINGS HIGHWAY                   ,AVENUE N                        ,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,128828,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/31/2013,18:30,BROOKLYN,11234,40.6123215,-73.9317115,"(40.6123215, -73.9317115)",FILLMORE AVENUE                 ,EAST 38 STREET                  ,,1,0,1,0,0,0,0,0,Unspecified,,,,,128872,SPORT UTILITY / STATION WAGON,,,,
10/24/2013,8:40,BROOKLYN,11234,40.6081179,-73.9295225,"(40.6081179, -73.9295225)",EAST 36 STREET                  ,AVENUE T                        ,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,128811,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/13/2013,4:45,BROOKLYN,11234,40.6114632,-73.9243649,"(40.6114632, -73.9243649)",FLATBUSH AVENUE                 ,AVENUE T                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,128747,PICK-UP TRUCK,PASSENGER VEHICLE,,,
11/03/2013,1:00,BROOKLYN,11234,40.6218922,-73.9185211,"(40.6218922, -73.9185211)",AVENUE M                        ,EAST 59 STREET                  ,,2,0,0,0,0,0,2,0,Physical Disability,Unspecified,Unspecified,,,128894,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
10/08/2013,17:40,BROOKLYN,11234,40.6306286,-73.926177,"(40.6306286, -73.926177)",EAST 52 STREET                  ,AVENUE I                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,128725,PASSENGER VEHICLE,UNKNOWN,,,
10/27/2013,2:55,BROOKLYN,11234,40.6073017,-73.9197094,"(40.6073017, -73.9197094)",FLATBUSH AVENUE                 ,HENDRICKSON PLACE               ,,2,0,0,0,0,0,2,0,Traffic Control Disregarded,Unspecified,,,,128842,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/22/2013,9:00,BROOKLYN,11234,40.5965113,-73.9078755,"(40.5965113, -73.9078755)",FLATBUSH AVENUE                 ,SHORE PARKWAY                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,128800,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
10/13/2013,9:25,BROOKLYN,11234,40.633382,-73.9313513,"(40.633382, -73.9313513)",SCHNECTADY AVENUE               ,GLENDALE COURT                  ,,0,0,0,0,0,0,0,0,Unspecified,,,,,128750,SPORT UTILITY / STATION WAGON,,,,
10/19/2013,5:27,BROOKLYN,11234,40.6082027,-73.9207095,"(40.6082027, -73.9207095)",FLATBUSH AVENUE                 ,AVENUE V                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,128777,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/24/2013,10:51,BROOKLYN,11234,40.633209,-73.9225857,"(40.633209, -73.9225857)",EAST 56 STREET                  ,AVENUE H                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,128815,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/23/2013,16:10,BROOKLYN,11234,40.6144783,-73.9264002,"(40.6144783, -73.9264002)",UTICA AVENUE                    ,FILLMORE AVENUE                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,128808,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/08/2013,16:45,BROOKLYN,11234,40.621703,-73.9045591,"(40.621703, -73.9045591)",ROYCE STREET                    ,AVENUE U                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,128724,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/26/2013,22:00,BROOKLYN,11234,40.6411861,-73.9195569,"(40.6411861, -73.9195569)",RALPH AVENUE                    ,PRESTON COURT                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,128837,UNKNOWN,PASSENGER VEHICLE,BUS,,
10/12/2013,0:01,BROOKLYN,11234,40.6360741,-73.9219086,"(40.6360741, -73.9219086)",EAST 57 STREET                  ,FARRAGUT ROAD                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,128741,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,UNKNOWN,,
11/03/2013,16:40,BROOKLYN,11234,40.6195715,-73.9335375,"(40.6195715, -73.9335375)",FLATBUSH AVENUE                 ,AVENUE P                        ,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,128882,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/29/2013,16:35,BROOKLYN,11234,40.60718,-73.9223026,"(40.60718, -73.9223026)",COLEMAN STREET                  ,AVENUE V                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,128859,PASSENGER VEHICLE,UNKNOWN,,,
10/26/2013,13:00,BROOKLYN,11234,40.6082027,-73.9207095,"(40.6082027, -73.9207095)",FLATBUSH AVENUE                 ,AVENUE V                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,128824,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
10/21/2013,11:30,BROOKLYN,11234,40.6162948,-73.9298992,"(40.6162948, -73.9298992)",FLATBUSH AVENUE                 ,AVENUE R                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,128790,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/22/2013,10:23,BROOKLYN,11234,40.6320672,-73.9186024,"(40.6320672, -73.9186024)",FLATLANDS AVENUE                ,RALPH AVENUE                    ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,128801,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/12/2013,12:31,BROOKLYN,11234,40.6215393,-73.9242311,"(40.6215393, -73.9242311)",AVENUE M                        ,EAST 53 STREET                  ,,1,0,1,0,0,0,0,0,Unspecified,,,,,128743,SPORT UTILITY / STATION WAGON,,,,
10/11/2013,8:46,BROOKLYN,11234,40.6213573,-73.9271346,"(40.6213573, -73.9271346)",UTICA AVENUE                    ,AVENUE M                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,128737,VAN,VAN,,,
10/31/2013,18:10,BROOKLYN,11234,40.6195473,-73.9172632,"(40.6195473, -73.9172632)",RALPH AVENUE                    ,AVENUE N                        ,,1,0,1,0,0,0,0,0,Unspecified,,,,,128886,PASSENGER VEHICLE,,,,
10/31/2013,10:30,BROOKLYN,11234,40.6188874,-73.927883,"(40.6188874, -73.927883)",EAST 49 STREET                  ,AVENUE N                        ,,1,0,0,0,0,0,1,0,Driver Inexperience,Unspecified,Unspecified,,,128873,SPORT UTILITY / STATION WAGON,VAN,PASSENGER VEHICLE,,
10/18/2013,3:30,BROOKLYN,11234,40.6086421,-73.9030688,"(40.6086421, -73.9030688)",WHITMAN DRIVE                   ,BASSETT AVENUE                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,128770,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/23/2013,20:00,BROOKLYN,11234,40.6309273,-73.921367,"(40.6309273, -73.921367)",AVENUE I                        ,EAST 57 STREET                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,128812,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/24/2013,16:00,BROOKLYN,11234,40.6352571,-73.9274473,"(40.6352571, -73.9274473)",KINGS HIGHWAY                   ,GLENWOOD ROAD                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,128816,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/18/2013,17:00,BROOKLYN,11234,40.6219225,-73.9361288,"(40.6219225, -73.9361288)",FLATBUSH AVENUE                 ,LOTT PLACE                      ,,3,0,0,0,0,0,3,0,Unspecified,Unspecified,,,,128775,PASSENGER VEHICLE,LIVERY VEHICLE,,,
10/21/2013,15:40,BROOKLYN,11234,40.6195715,-73.9335375,"(40.6195715, -73.9335375)",FLATBUSH AVENUE                 ,AVENUE P                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,128786,PASSENGER VEHICLE,VAN,,,
10/18/2013,14:00,BROOKLYN,11234,40.6224004,-73.9366363,"(40.6224004, -73.9366363)",KINGS HIGHWAY                   ,FLATBUSH AVENUE                 ,,0,0,0,0,0,0,0,0,Other Electronic Device,Unspecified,,,,128794,LARGE COM VEH(6 OR MORE TIRES),PASSENGER VEHICLE,,,
11/02/2013,16:10,BROOKLYN,11234,40.6082027,-73.9207095,"(40.6082027, -73.9207095)",FLATBUSH AVENUE                 ,AVENUE V                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,128878,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
10/16/2013,8:15,BROOKLYN,11234,40.6212167,-73.9353802,"(40.6212167, -73.9353802)",FLATBUSH AVENUE                 ,FLATLANDS AVENUE                ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,128784,BUS,BUS,,,
10/26/2013,15:00,BROOKLYN,11234,40.6360609,-73.9268195,"(40.6360609, -73.9268195)",KINGS HIGHWAY                   ,EAST 52 STREET                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,128831,UNKNOWN,BICYCLE,,,
10/13/2013,15:00,BROOKLYN,11234,40.6278822,-73.9325061,"(40.6278822, -73.9325061)",KINGS HIGHWAY                   ,AVENUE J                        ,,3,0,0,0,0,0,3,0,Unspecified,Unspecified,Unspecified,,,128754,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
10/10/2013,10:45,BROOKLYN,11234,40.614167,-73.9288533,"(40.614167, -73.9288533)",FILLMORE AVENUE                 ,HENDRICKSON STREET              ,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,Unspecified,,,128733,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
10/14/2013,11:00,BROOKLYN,11234,40.6411861,-73.9195569,"(40.6411861, -73.9195569)",RALPH AVENUE                    ,PRESTON COURT                   ,,0,0,0,0,0,0,0,0,Outside Car Distraction,Outside Car Distraction,,,,128756,SPORT UTILITY / STATION WAGON,LARGE COM VEH(6 OR MORE TIRES),,,
10/21/2013,14:20,BROOKLYN,11234,40.6212167,-73.9353802,"(40.6212167, -73.9353802)",FLATBUSH AVENUE                 ,FLATLANDS AVENUE                ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,128789,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/13/2013,1:00,BROOKLYN,11234,40.6286428,-73.9201845,"(40.6286428, -73.9201845)",AVENUE J                        ,EAST 58 STREET                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,,128745,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
10/30/2013,8:30,BROOKLYN,11234,40.6320672,-73.9186024,"(40.6320672, -73.9186024)",RALPH AVENUE                    ,FLATLANDS AVENUE                ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,128863,SMALL COM VEH(4 TIRES) ,SPORT UTILITY / STATION WAGON,,,
10/25/2013,23:30,BROOKLYN,11234,40.6114632,-73.9243649,"(40.6114632, -73.9243649)",AVENUE T                        ,FLATBUSH AVENUE                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,128825,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/26/2013,13:10,BROOKLYN,11234,40.609253,-73.9233698,"(40.609253, -73.9233698)",AVENUE U                        ,HENDRICKSON STREET              ,,1,0,1,0,0,0,0,0,Unspecified,,,,,128829,UNKNOWN,,,,
10/09/2013,14:30,BROOKLYN,11234,40.6137031,-73.9382545,"(40.6137031, -73.9382545)",QUENTIN ROAD                    ,EAST 34 STREET                  ,,1,0,1,0,0,0,0,0,Unspecified,,,,,128727,UNKNOWN,,,,
10/13/2013,14:05,BROOKLYN,11234,40.6134502,-73.9429803,"(40.6134502, -73.9429803)",MARINE PARKWAY                  ,AVENUE P                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,,128752,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
10/31/2013,9:05,BROOKLYN,11234,40.6179263,-73.931731,"(40.6179263, -73.931731)",QUENTIN ROAD                    ,FLATBUSH AVENUE                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,128869,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
10/26/2013,20:00,BROOKLYN,11234,40.6286428,-73.9201845,"(40.6286428, -73.9201845)",AVENUE J                        ,EAST 58 STREET                  ,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,128836,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/25/2013,8:40,BROOKLYN,11234,40.6170648,-73.9156959,"(40.6170648, -73.9156959)",MILL AVENUE                     ,AVENUE T                        ,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,Unspecified,Unspecified,,128820,VAN,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
10/21/2013,9:15,BROOKLYN,11234,40.6095191,-73.9273564,"(40.6095191, -73.9273564)",RYDER STREET                    ,AVENUE T                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,128797,UNKNOWN,PASSENGER VEHICLE,,,
10/10/2013,12:36,BROOKLYN,11234,40.6287705,-73.9182425,"(40.6287705, -73.9182425)",AVENUE J                        ,RALPH AVENUE                    ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,128736,PASSENGER VEHICLE,UNKNOWN,,,
10/15/2013,14:06,BROOKLYN,11234,40.6219225,-73.9361288,"(40.6219225, -73.9361288)",FLATBUSH AVENUE                 ,LOTT PLACE                      ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,128760,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,,,
10/30/2013,15:45,BROOKLYN,11234,40.6180217,-73.9142142,"(40.6180217, -73.9142142)",EAST 64 STREET                  ,AVENUE T                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,128864,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/05/2013,18:14,BROOKLYN,11234,40.6130123,-73.9349812,"(40.6130123, -73.9349812)",AVENUE R                        ,EAST 36 STREET                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,128707,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/03/2013,13:15,BROOKLYN,11234,40.6235615,-73.92737,"(40.6235615, -73.92737)",UTICA AVENUE                    ,AVENUE L                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,128697,SPORT UTILITY / STATION WAGON,BUS,,,
09/15/2013,20:00,BROOKLYN,11234,40.6263068,-73.9199387,"(40.6263068, -73.9199387)",EAST 58 STREET                  ,AVENUE K                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,128621,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/02/2013,10:34,BROOKLYN,11234,40.6194848,-73.9182647,"(40.6194848, -73.9182647)",EAST 59 STREET                  ,AVENUE N                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,128692,PASSENGER VEHICLE,UNKNOWN,,,
09/24/2013,15:45,BROOKLYN,11234,40.6213573,-73.9271346,"(40.6213573, -73.9271346)",UTICA AVENUE                    ,AVENUE M                        ,,1,0,1,0,0,0,0,0,Unspecified,,,,,128644,PASSENGER VEHICLE,,,,
09/29/2013,1:00,BROOKLYN,11234,40.6165086,-73.9339188,"(40.6165086, -73.9339188)",QUENTIN ROAD                    ,KIMBALL STREET                  ,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,Unspecified,,,128671,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,,
09/24/2013,9:00,BROOKLYN,11234,40.6224004,-73.9366363,"(40.6224004, -73.9366363)",FLATBUSH AVENUE                 ,KINGS HIGHWAY                   ,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,Unspecified,,,128660,VAN,SPORT UTILITY / STATION WAGON,UNKNOWN,,
09/12/2013,14:20,BROOKLYN,11234,40.60718,-73.9223026,"(40.60718, -73.9223026)",AVENUE V                        ,COLEMAN STREET                  ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,128585,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
09/20/2013,16:25,BROOKLYN,11234,40.6327553,-73.9298351,"(40.6327553, -73.9298351)",KINGS HIGHWAY                   ,AVENUE H                        ,,1,0,1,0,0,0,0,0,Unspecified,,,,,128624,PASSENGER VEHICLE,,,,
09/24/2013,14:20,BROOKLYN,11234,40.6208652,-73.9349879,"(40.6208652, -73.9349879)",FLATBUSH AVENUE                 ,AVENUE M                        ,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,128641,SPORT UTILITY / STATION WAGON,BUS,,,
09/30/2013,17:30,BROOKLYN,11234,40.6147771,-73.921595,"(40.6147771, -73.921595)",EAST 55 STREET                  ,FILLMORE AVENUE                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,128681,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/02/2013,14:53,BROOKLYN,11234,40.6135386,-73.9168061,"(40.6135386, -73.9168061)",EAST 58 STREET                  ,AVENUE U                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,128694,OTHER,PASSENGER VEHICLE,,,
10/01/2013,16:30,BROOKLYN,11234,40.6092667,-73.932082,"(40.6092667, -73.932082)",AVENUE S                        ,EAST 35 STREET                  ,,1,0,1,0,0,0,0,0,Prescription Medication,Unspecified,,,,128686,VAN,SPORT UTILITY / STATION WAGON,,,
